date,AAPL,AMZN,GOOG,META,MSFT,NVDA,UNH
2023-05-10,172.0155158603,110.19,112.0032109817,232.3827027069,308.0607685697,28.8698214677,478.8606898277
2023-05-11,172.2087861526,112.18,116.6118219074,235.0845952946,305.8907013581,28.5629827905,477.5806532948
2023-05-12,171.2771242304,110.26,117.6293074364,233.1105187914,304.7662119849,28.3251078551,479.994157292
2023-05-15,170.7808701763,111.2,116.6716739973,238.1454108829,305.2495451365,28.9377857349,475.7241117586
2023-05-16,170.7808701763,113.4,119.7939580227,238.1055305495,307.4985238831,29.1976491098,468.7474240908
2023-05-17,171.3962252034,115.5,121.1805314397,241.759566097,310.3985227931,30.1621420201,473.7210011537
2023-05-18,173.7385443388,118.15,123.2155024978,246.111507479,314.8666798728,31.6613537979,468.2686317998
2023-05-19,173.8477202307,116.25,122.9461680931,244.9051273937,314.6887444139,31.2475713473,467.8680096789
2023-05-22,172.8949124468,115.01,125.559709354,247.5771097314,317.4961705436,31.1596175896,469.6268385027
2023-05-23,170.2746910412,114.99,122.9860694864,246.0018365622,311.6440710056,30.6718740246,468.4738284959
2023-05-24,170.5525933115,116.75,121.3401370129,248.4644471495,310.250243244,30.5219528468,469.8320351988
2023-05-25,171.6939776359,115.0,124.0434564087,251.934036155,322.1818042954,37.9600422137,466.7736272996
2023-05-26,174.1156974199,120.11,125.1207940277,261.2560640867,329.0718606771,38.9255345986,470.5062529146
2023-05-30,175.9716875822,121.66,124.3327415101,261.7346280875,327.4111297271,40.0899224127,468.8744506169
2023-05-31,175.9220621768,120.58,123.065872273,263.9280464243,324.6234742039,37.814118934,476.0954200658
2023-06-01,178.740785204,122.77,124.0634071054,271.794442187,328.7654162756,39.7491016019,482.3392623904
2023-06-02,179.5943421771,124.25,124.9212870612,271.794442187,331.5530717988,39.3063343901,488.1531687803
2023-06-05,178.2346060689,125.3,126.3178358266,270.5780920183,332.0868781756,39.1504163653,486.7949620774
2023-06-06,177.8673780688,126.61,127.5946804121,270.3088997679,329.8527996357,38.6336880392,476.4178720169
2023-06-07,176.4877917984,121.23,122.636932295,262.8113970892,319.6709372638,37.4593054799,471.1023004604
2023-06-08,179.217189096,124.25,122.3675978903,263.7884652574,321.5293742793,38.4938720222,479.0170301676
2023-06-09,179.6042672582,123.43,122.5671048568,264.1573583413,323.0418256802,38.7537631343,482.3294911192
2023-06-12,182.4130652043,126.57,124.0434564087,270.2391091845,328.0437891366,39.4654649488,481.3230501811
2023-06-13,181.9366613124,126.66,124.1232591953,270.5083014349,330.4558031354,41.0048199972,480.0723274619
2023-06-14,182.5718665016,126.42,124.0733824537,272.5322283548,333.4708206339,42.9789928678,449.3416794013
2023-06-15,184.6164332045,127.11,125.4799065674,280.9868590351,344.1074069563,42.6351369349,457.0707549548
2023-06-16,183.5345993666,125.49,123.7541713073,280.1593421171,338.4035869674,42.6741206017,449.8108361185
2023-06-20,183.6239250963,125.78,123.5446889925,283.4793798724,334.1726771663,43.7896532212,460.5045003504
2023-06-21,182.5817915827,124.83,120.9610737766,280.7974274514,329.7341759964,43.0269727654,467.7251763822
2023-06-22,185.5990162316,130.15,123.5646396892,284.0277344566,335.8136375097,43.0069811414,469.9816376422
2023-06-23,185.281413637,129.33,122.7167350816,287.8662165461,331.1774302744,42.191322882,467.9704439105
2023-06-26,183.8819772045,127.33,118.7964231903,277.6369110297,324.8310655727,40.6149833291,469.9914483433
2023-06-27,186.6510748263,129.18,118.7166204037,286.1912425434,330.7325916271,41.8584623423,473.4251937389
2023-06-28,187.8321594751,129.04,120.7815175068,284.436507874,331.9979104461,41.0997802113,465.4687151223
2023-06-29,188.1696122318,127.9,119.7141552361,280.6877565346,331.2070861842,40.8049037572,467.4210446472
2023-06-30,192.5167977457,130.36,120.6717886752,286.12145196,336.6341176815,42.2842839336,471.5415391219
2023-07-03,191.0181105023,130.22,120.2627993939,285.1643239585,334.1133653467,42.3952374468,468.83378561
2023-07-05,189.8965763401,130.38,122.327696497,293.4893435552,334.271530199,42.2992776516,462.2998586572
2023-07-06,190.372980232,128.36,120.6318872819,291.116463718,337.3557448204,42.0853672747,460.475068247
2023-07-07,189.2514460698,129.78,119.8438347643,289.660831549,333.3521969946,42.4851997548,452.8423427677
2023-07-10,187.1969542858,127.13,116.5818958624,293.2201513047,328.0240185301,42.1623350272,454.2845158339
2023-07-11,186.6709249885,128.78,117.4198251216,297.3976162281,328.6566779396,42.3872407972,454.1275446158
2023-07-12,188.3482636913,130.8,119.3251166515,308.4145583292,333.332426388,43.883613854,443.1493700511
2023-07-13,189.1124949346,134.3,124.5222731283,312.4723822524,338.7298019755,45.9577448446,439.2741431047
2023-07-14,189.2613711509,134.68,125.3901284325,307.9459644117,341.2802102201,45.4499575948,471.0804361688
2023-07-17,192.5366479079,133.56,124.7517061397,309.6907289979,341.7645900805,46.4415421455,474.9164203107
2023-07-18,192.2785957998,132.83,123.774122004,311.1164509168,355.3667673851,47.4741095254,490.53505651
2023-07-19,193.638331908,135.36,122.4773267219,315.0646039232,351.0073486414,47.0572841648,494.1650159281
2023-07-20,191.6830909348,129.96,119.2353385166,301.6149614849,342.8915146537,45.500936236,494.6947937892
2023-07-21,190.5020062861,130.0,120.0134156858,293.3796726383,339.8270706388,44.2904434025,496.941444348
2023-07-24,191.3059378537,128.8,121.5795453727,290.7376005507,341.1517012775,44.5933165062,499.050745091
2023-07-25,192.1694199078,129.13,122.4873020702,293.5890443887,346.9543742992,45.6598696469,501.2581528453
2023-07-26,193.0428270431,128.15,129.3403663688,297.6767785619,333.8958886746,45.4329647144,498.3836174141
2023-07-27,191.7724166646,128.25,129.5498486836,310.777468083,326.9267498667,45.8807770921,495.666053201
2023-07-28,194.362862827,132.21,132.6821080573,324.506272855,334.4890068711,46.7304211124,493.3899705388
2023-07-31,194.978217854,133.68,132.7818615405,317.6468555107,332.067107569,46.7094299072,496.7844731299
2023-08-01,194.1395485026,131.69,131.564869045,321.7445597673,332.4822903065,46.4875228807,495.1853288457
2023-08-02,191.1372114753,128.21,128.3228808397,313.3696897538,323.7436822126,44.2504601545,495.2441930524
2023-08-03,189.7377750428,128.91,128.4525603679,312.2530404187,322.9133167376,44.4963571298,495.3030572592
2023-08-04,180.6265506096,139.57,128.2231273565,309.8003999147,324.0204707043,44.6612880278,493.2133779185
2023-08-07,177.5100751499,142.22,131.6147457866,315.6129585074,326.323746367,45.3974795818,501.0717495238
2023-08-08,178.4529578527,139.94,131.5149923034,311.7046858345,322.3103132379,44.6452947286,496.2841273722
2023-08-09,176.8550197985,137.85,129.8291584366,304.2969139059,318.5341273874,42.5361783961,492.6051144484
2023-08-10,176.6366680147,138.56,129.8890105266,304.8253283234,319.2260986165,42.3702479168,493.9491805033
2023-08-11,176.6962185012,138.41,129.8491091333,300.7375941502,317.328120388,40.8378899368,498.3934281152
2023-08-14,178.3559444975,140.57,131.5050169551,305.2739820741,320.3233672799,43.7346762552,501.2581528453
2023-08-15,176.3583102145,137.67,129.9488626165,301.046666734,318.1683711662,43.9215979396,497.0984155661
2023-08-16,175.4837240607,135.07,128.7917222109,293.4095828884,317.3973175109,43.4677880747,494.0276661123
2023-08-17,172.9295349525,133.98,130.1383942347,284.237106207,313.9103057829,43.3253477537,484.6093930273
2023-08-18,173.4165204245,133.22,127.7941873785,282.4026108707,313.5140544502,43.2808663902,489.0045871336
2023-08-21,174.7582150922,134.68,128.6121659411,289.032716298,318.863447442,46.9473302328,488.2589738477
2023-08-22,176.139663676,134.25,129.3702924137,286.7395971277,319.4380118744,45.6488742537,483.0200594442
2023-08-23,180.0057320149,135.52,132.8816150238,293.3597324716,323.9354645008,47.0962678317,480.1749561165
2023-08-24,175.2948929593,131.84,130.0984928414,285.892140043,316.9713473282,47.1432481481,478.860322165
2023-08-25,177.5111737808,133.26,130.3678272461,284.6458796243,319.953138607,45.9987276738,479.8610136803
2023-08-28,179.081453466,133.14,131.4651155618,289.3916392986,320.6663910059,46.8153855144,481.9801251244
2023-08-29,182.987275721,134.91,135.1559944416,297.0985137276,325.3322504487,48.7635692737,483.5007837996
2023-08-30,186.4955588151,135.07,136.5924446003,294.2171596397,325.7086892148,49.2433682498,482.2253926527
2023-08-31,186.7142053536,138.01,137.0114092299,295.0047962243,324.688342033,49.3343301391,467.558394463
2023-09-01,188.2944235178,138.12,136.4627650721,295.4933303084,325.5799075316,48.4886844436,467.2248306246
2023-09-05,188.5329470143,137.27,136.3729869372,299.2520517311,330.4240800742,48.5276681104,471.7083210411
2023-09-06,181.7847197595,135.36,135.0362902618,298.2749835629,329.7603590918,47.0452891904,467.9115797037
2023-09-07,176.4676334837,137.85,135.8642441726,297.7764793954,326.8181929464,46.2255629386,475.6326014932
2023-09-08,177.083819183,138.23,136.861779005,296.9988128941,331.1373324731,45.5567862771,473.5134900491
2023-09-11,178.2565597073,143.1,137.4004478145,306.639883493,334.7729384508,45.1629178098,472.1444700371
2023-09-12,175.2153851271,141.23,135.7345646444,300.7575343169,328.6607616435,44.8550206323,472.6566214085
2023-09-13,173.1382430119,144.85,137.1610394548,304.1473626556,332.910557187,45.4698153211,472.5975270194
2023-09-14,174.658830302,144.72,138.647366355,310.7874381663,335.525815983,45.5657832726,476.3007753972
2023-09-15,173.9333213335,140.39,137.9590673207,299.4115730647,327.1252877292,43.8853444564,479.3539854959
2023-09-18,176.8751111235,139.98,138.6174403101,301.6448717349,325.9761588643,43.951322423,478.7236453465
2023-09-19,177.9683438158,137.63,138.4877607818,304.157332739,325.5700012483,43.5054713153,473.4051503359
2023-09-20,174.4103683265,135.29,134.2582130925,298.7734877303,317.7638499937,42.2248989634,484.7020277011
2023-09-21,172.8599655993,129.33,131.0361755838,294.8452748907,316.5354708622,41.003306915,493.576035117
2023-09-22,173.7146747951,129.12,130.9264467523,298.1852528127,314.0390874661,41.5961089483,498.4611712749
2023-09-25,174.9967385887,131.27,131.8441787981,299.9300173989,314.5641204819,42.2079046386,502.5780803757
2023-09-26,170.9020852324,125.98,129.130884054,298.0656118125,309.2147274902,41.8970084626,497.8209820606
2023-09-27,169.3814979423,125.98,131.1359290671,296.8492616439,309.8586359058,42.4538225142,496.1269429091
2023-09-28,169.6398983968,125.98,132.8018122372,303.0506534872,310.7006699879,43.0746152,502.4007972087
2023-09-29,170.1566993058,127.12,131.5249676517,299.3118722312,312.790895768,43.4844783259,496.5799998915
2023-10-02,172.681072977,129.46,134.8367832953,305.9020973251,318.7841971754,44.7670500101,506.8033291897
2023-10-03,171.3393783092,124.72,132.9713931587,300.0396883157,310.4530129049,43.5024723168,501.7803061241
2023-10-04,172.5916266658,127.0,135.9340716109,304.6658069898,315.9658595714,44.026297385,502.9129485801
2023-10-05,173.8339365433,125.96,135.6547618578,303.8781704052,316.3670640458,44.673081391,508.4382739523
2023-10-06,176.3980641306,127.96,138.3880072986,314.4863390889,324.1930278671,45.7467228476,516.8887715803
2023-10-09,177.8888359836,128.26,139.1561091196,317.4075735103,326.7290363965,45.257886095,518.5631126021
2023-10-10,177.2925272424,129.48,138.8568486698,320.8771625159,325.312437882,45.7827108294,516.3273748847
2023-10-11,178.6938527842,131.83,141.3506857508,326.8392723588,329.3046700592,46.7903743195,516.2190351715
2023-10-12,179.5982543751,132.33,139.9441616371,323.1902218529,328.0564783611,46.9293279158,517.6077533132
2023-10-13,177.7496972773,129.79,138.2383770737,313.7485529211,324.658623183,45.4458233333,531.2585571738
2023-10-16,177.62049705,132.55,140.1436686036,320.1892267648,329.5226082922,46.0796116792,529.9092352915
2023-10-17,176.0601558439,131.47,140.6424360198,323.0307005193,328.9480438598,43.9233317705,528.5500643443
2023-10-18,174.7582150922,128.13,138.9366514564,316.0217319247,327.0163186127,42.1819133185,527.9689695191
2023-10-19,174.3805528894,128.4,138.6373910067,311.8741772514,328.2149788942,42.0869450332,523.6058337974
2023-10-20,171.8164253022,125.17,136.4029129821,307.7266225781,323.6085571513,41.3731833944,519.0752639735
2023-10-23,171.9356870505,126.56,137.5600533877,313.0705872533,326.2337222306,42.9606532577,513.6976745739
2023-10-24,172.3729801273,128.56,139.7745807156,311.6149550843,327.4323825121,43.6484235763,517.0759038121
2023-10-25,170.0473760366,121.39,126.3577372199,298.6339065634,337.4773537966,41.7650525294,522.2072665909
2023-10-26,165.8632763691,119.57,123.1356997112,287.4873533789,324.8171237161,40.3125375979,520.3851895965
2023-10-27,167.1850940788,127.74,123.0957983179,295.8422832256,326.7191301132,40.4864795098,516.7410356078
2023-10-30,169.242359236,132.71,125.4400051741,301.7545426518,334.1488426017,41.1472588421,521.9905871645
2023-10-31,169.7194062289,133.09,124.9911144995,300.3687010662,334.9413452672,40.7663860349,527.4765162774
2023-11-01,172.8997195154,137.0,127.255518569,310.9170492499,342.8267467884,42.3108702532,523.5762866029
2023-11-02,176.4775719627,138.07,128.2630287498,309.9399810816,345.0556605349,43.491475989,528.0379129729
2023-11-03,175.5632318929,138.6,130.0486160998,313.6588221709,349.4936754614,44.989975564,522.8868520645
2023-11-06,178.1273594801,139.74,131.1259537187,314.8552321729,353.1887191391,45.7357265199,525.4082126621
2023-11-07,180.7014255463,142.71,132.0736118095,317.8661973444,357.1512324663,45.9396584167,529.7122539948
2023-11-08,181.7648428015,142.08,132.9314917654,318.8233253459,359.7962101122,46.5584517702,528.628856863
2023-11-09,181.2877958085,140.6,131.3653620785,319.5910217638,357.3097329994,46.9343262466,530.8645945804
2023-11-10,185.4917724341,143.56,133.7295196313,327.786430277,366.205575419,48.3188638792,533.0412379089
2023-11-13,183.8995683789,142.59,133.3105550017,328.2051737776,363.2435967069,48.603768735,534.3807107264
2023-11-14,186.52670507,145.8,135.0961423517,335.3038731224,366.7999524181,49.6394228776,532.3025580463
2023-11-15,187.0939277647,143.2,136.0438004425,331.7146431166,366.9485466679,48.8716792661,530.2834997552
2023-11-16,188.7856445733,142.83,138.3580812536,333.1902154523,373.4006946738,49.4634816333,531.6722178969
2023-11-17,188.7657420227,145.18,136.6024199486,334.037672537,367.1272215357,49.281542392,528.1954980103
2023-11-20,190.5171664834,146.13,137.5800040844,338.9529236283,374.6613451303,50.3921714966,527.023459295
2023-11-21,189.7111131804,143.9,138.278278467,335.9718687068,370.323516394,49.9273267318,531.4456894057
2023-11-22,190.3778486286,146.71,139.6748272324,340.4683762974,375.0683267738,48.6997366865,535.5527494417
2023-11-24,189.0443777323,146.74,137.8792645341,337.2181291255,374.6514187488,47.7600504954,538.8423370964
2023-11-27,188.8652547761,147.73,137.7096836126,333.6986897031,375.8227317714,48.2258949263,535.3853153395
2023-11-28,189.4722825722,147.03,138.278278467,337.97585546,379.8826218243,47.8050354726,532.3715015001
2023-11-29,188.4473012116,146.32,136.0637511391,331.2061688658,376.0609649285,48.1239289779,526.905270517
2023-11-30,189.0244751816,146.09,133.5898647548,326.1712767744,376.1205232178,46.7543863377,544.6237381543
2023-12-01,190.3081897012,147.03,132.9913438553,323.848247354,371.7529153369,46.7493880069,540.7530556743
2023-12-04,188.5070088637,144.84,130.3079751562,319.0626073463,366.4224484459,45.4948069751,541.8599410869
2023-12-05,192.4775677264,146.88,132.0636364612,317.3377829268,369.7775654089,46.5544531055,543.8167563699
2023-12-06,191.3829274384,144.52,131.1060030221,316.5002959255,366.0849514732,45.4917166959,543.0953042706
2023-12-07,193.3234261307,146.88,138.1086975455,325.6129521068,368.219123506,46.5844456665,541.8500581814
2023-12-08,194.7564097804,147.42,136.3031594989,331.75452345,371.4749766536,47.4942200153,543.3324940019
2023-12-11,192.2387371181,145.89,134.367941924,324.306871188,368.5665468601,46.6154379795,537.3138045709
2023-12-12,193.7612822459,147.48,133.3105550017,333.2201257024,371.6238723768,47.645182572,539.3299172867
2023-12-13,196.9954467331,148.84,133.6397414964,333.7385700365,371.6139459952,48.0760756977,542.5813931862
2023-12-14,197.1447158633,147.42,132.8716396754,332.1732669507,363.2360799691,48.33801073,527.9843418076
2023-12-15,196.6073469946,149.97,133.5100619682,333.9180315368,368.0007431119,48.8778768271,524.9008753011
2023-12-18,194.9355327367,154.07,136.8518036567,343.5890123857,369.906608369,50.0645824886,520.3843875015
2023-12-19,195.9804166479,153.79,137.7595603542,349.3118402282,370.5121176434,49.5916997777,517.9037782286
2023-12-20,193.8806975501,152.12,139.3157146927,348.2350712265,367.8915529149,48.0990699944,509.8887418928
2023-12-21,193.7314284199,153.84,141.4504392341,353.0306813176,370.7900563268,48.9778520302,513.7924895532
2023-12-22,192.6566906826,153.42,142.3681712799,352.3327754831,371.8224000077,48.8178917052,514.2174544884
2023-12-26,192.1093705386,153.41,142.4679247631,353.7684674854,371.9018110601,49.2667803674,513.9407331353
2023-12-27,192.2088832921,153.34,141.0913266944,356.7594924902,371.3161545488,49.4047461477,516.6684150449
2023-12-28,192.6367881319,153.38,140.9317211212,357.2480265743,372.517246716,49.5097201111,518.753708099
2023-12-29,191.5919042207,151.94,140.5825839299,352.901070234,373.2716517137,49.5097201111,520.3053242577
2024-01-02,184.7354755079,149.93,139.2159612095,345.2540163051,368.1397124536,48.1560558602,533.0246235971
2024-01-03,183.3522482349,148.47,140.0139890754,343.4394611355,367.8717001518,47.5572043933,535.6831251684
2024-01-04,181.0236498041,144.57,137.6997082643,346.0815332231,365.2312826601,47.9860980148,539.0334301226
2024-01-05,180.2972067039,145.24,137.0513106232,350.8970834808,365.0426814107,49.0848254976,531.087574125
2024-01-08,184.6558653051,149.1,140.1835699969,357.5870094082,371.9315902047,52.2400429095,530.2376442547
2024-01-09,184.2379117406,151.37,142.2085657067,356.3606891562,373.023492175,53.1268229615,532.0659817665
2024-01-10,185.2827956518,153.73,143.4455088989,369.3616778438,379.9521064951,54.3365229198,531.3445296672
2024-01-11,184.6857191311,155.18,143.3158293707,368.5640711759,381.798413463,54.8084058788,533.360642383
2024-01-12,185.0141112175,154.62,143.8844242251,373.3696513503,385.6101439772,54.6964336512,515.4034031448
2024-01-16,182.7352691635,153.16,143.7248186519,366.3606827557,387.3968926558,56.3680190481,513.071037454
2024-01-17,181.7898980057,151.71,142.5377522014,367.2679603404,386.602782132,56.0391006297,518.7932397209
2024-01-18,187.7109068361,153.5,144.6325753494,375.0047450196,390.9703900129,57.0928392711,510.293941017
2024-01-19,190.6266305122,155.34,147.60522915,382.3028460313,395.7350531557,59.4762481145,497.6635878269
2024-01-22,192.9452776676,154.78,147.3458700935,380.6378421119,393.5909547415,59.6392076957,506.9831676847
2024-01-23,194.2289921872,156.02,148.313478881,384.0476106174,395.9633599313,59.8581533906,509.4835427685
2024-01-24,193.5523054637,156.87,149.9793620511,389.5311564596,399.5964155777,61.3467841657,507.220357416
2024-01-25,193.2239133773,157.75,153.2612516497,392.0037371302,401.8894097152,61.6017209338,487.6225558698
2024-01-26,191.4824401919,159.12,153.4108818745,392.9608651318,400.9563298497,61.0158662432,497.30780323
2024-01-29,190.7958021931,161.26,154.4582934485,399.8202824761,406.7037047658,62.4495106566,498.6321125629
2024-01-30,187.1237815907,159.0,152.6727060986,398.8631544746,405.5820236509,62.7584340344,497.7130023542
2024-01-31,183.5015173651,155.2,141.4504392341,388.972831792,394.6530775671,61.5117432509,505.747804501
2024-02-01,185.9495311,159.28,142.3581959316,393.5989504661,400.8074341265,63.0113712984,501.201667985
2024-02-02,184.9444522901,171.81,143.1861498424,473.5689890113,408.1926619979,66.1435944136,504.2554857751
2024-02-05,186.7655356783,170.31,144.5727232595,458.035599153,402.6636674759,69.3148078579,497.0706134987
2024-02-06,188.3776422842,169.15,145.051539979,453.3596300622,402.5048453712,68.2060828548,504.6903336158
2024-02-07,188.487106313,170.53,146.3184092162,468.1851440027,411.0018279759,70.0816176662,513.3082271852
2024-02-08,187.4024173004,169.84,146.8570780257,468.59391742,411.0613862651,69.6237312357,514.0000305681
2024-02-09,188.1686655019,174.45,149.8496825229,466.709571667,417.4539759817,72.1151132986,512.1519272453
2024-02-12,186.4747987752,172.34,148.3633556226,467.4972082516,412.2029201431,72.2300847822,511.5787187281
2024-02-13,184.3724112496,168.64,146.0091734181,458.7434750708,403.3287350396,72.1101145384,510.797969196
2024-02-14,183.4856221985,170.98,146.7772752391,471.8641047586,407.2198766062,73.8816751385,510.8869153452
2024-02-15,183.1966684627,169.8,143.5851637754,482.5819443592,404.3061198882,72.6399831152,514.7807801002
2024-02-16,181.6522605648,169.51,141.4105378408,471.903985092,401.8199793439,72.5949942737,515.4429347667
2024-02-20,180.9049664206,167.08,141.849453167,470.3386820062,400.5570199473,69.4347781017,514.9586723987
2024-02-21,181.6622244867,168.59,143.4854102922,467.1283151677,399.9504016545,67.4552690791,515.8580167964
2024-02-22,183.7048284808,174.58,144.9617618441,485.1934445494,409.3679020366,78.5185250612,520.3349729741
2024-02-23,181.8615029251,174.99,144.9318357991,483.0974903117,408.0651643913,78.7974558781,521.0663079789
2024-02-26,180.5064095437,174.73,138.4079579953,480.8119021192,405.2806869816,79.0723876868,519.1687901287
2024-02-27,181.9711060663,173.54,139.754630019,486.1116721202,405.2210196086,78.6814846424,507.4081326199
2024-02-28,180.7654715137,173.16,137.0912120165,483.0875095773,405.4596891008,77.6437420335,492.4454137389
2024-02-29,180.0978887449,176.76,139.4354188726,489.1857383354,411.3468699099,79.0923827274,487.8202139792
2024-03-01,179.0118212554,178.22,137.7396096576,501.3322921794,413.1965584749,82.2585974116,483.797871453
2024-03-04,174.4682728588,177.58,133.8691745078,497.2302103142,412.6197738686,85.2158639212,476.2275658633
2024-03-05,169.5062397415,174.12,133.4502098782,489.2755649456,400.4177960768,85.9466826563,467.6096722938
2024-03-06,168.5098475493,173.51,132.2332173827,495.1342560766,399.8609005949,88.6821314925,467.066112493
2024-03-07,168.3902804862,176.82,134.9066107335,511.2032385653,406.87181693,92.6503319422,473.1737480732
2024-03-08,170.1140389788,175.35,135.9540223076,504.9752602591,403.9680047742,87.5103675904,472.8476121927
2024-03-11,172.1267512071,171.96,138.5974896134,482.6583379953,402.277429204,85.7567209316,485.3293524646
2024-03-12,172.6050194594,175.39,139.2758132994,498.7872048908,412.977778107,91.8944842375,485.5277903068
2024-03-13,170.5125958557,176.555,140.4229783567,494.6152578844,412.7987759878,90.8696907225,484.1883348722
2024-03-14,172.3758492552,178.75,143.9841777084,490.8824631945,422.8626729114,87.9262837877,485.180524083
2024-03-15,171.9972202221,174.42,141.8195271221,483.167355453,414.1114581952,87.8188054435,486.9863084467
2024-03-18,173.0932516336,174.48,148.1139719145,496.022541444,415.0064687912,88.4371808474,483.2457551219
2024-03-19,175.4447372072,175.9,147.5553524083,495.2839670936,419.0737947218,89.3799908812,489.4667814737
2024-03-20,178.0253929851,178.15,149.3110137134,504.5460886771,422.8726174736,90.3537946701,490.3696736555
2024-03-21,170.7517299818,178.15,148.3733309709,506.7817731973,426.9896662151,91.41658053,487.8495130601
2024-03-22,171.6584468767,178.87,151.3958615131,508.5982668699,426.3631587979,94.2700055952,486.2421665386
2024-03-25,170.2336060419,179.71,150.777389917,502.0509050609,420.5157562375,94.9828619622,482.0848937453
2024-03-26,169.0977189427,178.3,151.3260340748,494.9346413873,419.3124642141,92.5423536987,488.4646703708
2024-03-27,172.6847308347,179.83,151.5654424346,492.9085522909,419.0936838462,90.2318192468,489.2484998473
2024-03-28,170.861333123,180.38,151.884653581,484.6445041538,418.3876199316,90.3377978933,490.8360025846
2024-04-01,169.4165644442,180.97,156.1142012703,490.4033879402,422.2162763699,90.3447964831,485.8750565306
2024-04-02,168.2308577355,180.69,155.4857543259,496.4117900881,419.1036284083,89.433980003,454.5615650376
2024-04-03,169.0379354112,182.41,155.9845217421,505.7637382819,418.1191167528,88.94607831,456.1490677749
2024-04-04,168.2109298916,180.0,151.5654424346,509.9356852883,415.5633642732,85.8876945418,451.8231228158
2024-04-05,168.9681879577,185.07,153.5605120994,526.3240512799,423.1610097768,87.990270895,452.1803109317
2024-04-08,167.8422647805,185.19,155.7550887307,518.2496370976,422.2361654943,87.1154471627,452.4382801265
2024-04-09,169.057863255,185.67,157.7501583955,515.9041644984,423.9167965023,85.3368055401,456.1292239907
2024-04-10,167.1746820117,185.95,157.2713416759,518.8285196966,420.9135387246,87.0214660989,446.5347543222
2024-04-11,174.4084893273,189.05,160.3936257013,522.1521042735,425.5576492615,90.5977455166,438.2698181962
2024-04-12,175.9130415376,186.13,158.7975699695,510.9137972658,419.5610782685,88.1682350371,435.769501385
2024-04-15,172.0669676756,183.62,155.9446203488,499.2662801451,411.3468699099,85.9836752027,442.1492780105
2024-04-16,168.7689095193,183.32,155.6154338541,498.7971856253,412.2816587546,87.3973903542,465.2275990537
2024-04-17,167.393888294,181.28,156.4932645066,493.2179550593,409.5568487179,84.0180712511,475.2487100829
2024-04-18,166.4373517895,179.22,157.0718347094,500.8332554561,402.0288151496,84.6539431296,489.3278749842
2024-04-19,164.4047117173,174.63,155.3361241011,480.1431929101,396.9073656282,76.1846496023,497.2157792101
2024-04-22,165.2416811588,177.23,157.5606267773,480.8019213848,398.7371650688,79.5019811952,487.3931060231
2024-04-23,166.2978568826,179.54,159.5257703971,495.1442368111,405.3105206682,82.4063959865,482.3825505085
2024-04-24,168.4102083301,176.59,160.7028614994,492.5492458501,406.7922604326,79.6609491649,483.4938024246
2024-04-25,169.2770695373,173.67,157.5606267773,440.5296578183,396.8278091308,82.6153538837,490.0025636475
2024-04-26,168.6891981439,179.62,173.2618250393,442.4359781011,404.067450396,87.7173258905,491.4809255716
2024-04-29,172.8740453513,180.96,167.4860983597,431.7865344269,400.0200135897,87.7393214587,485.2102897593
2024-04-30,169.7154821019,175.0,164.234134806,429.341254483,387.1716392564,86.3845944218,479.9219212658
2024-05-01,168.6891981439,179.0,165.1618422002,438.3438769705,392.750538638,83.0242714912,480.3287188422
2024-05-02,172.4057410209,184.72,168.0447178658,440.8290798523,395.6344616695,85.7997122693,489.1195152499
2024-05-03,182.7184002105,186.21,168.573411327,451.0892748823,404.40556551,88.7711135635,488.6035768603
2024-05-06,181.0544252494,188.7,169.4113405862,464.7828425684,411.2474242881,92.1214385086,490.5185020371
2024-05-07,181.7419358621,188.76,172.5535753082,467.3379105914,407.0707081736,90.5357580064,497.0471070442
2024-05-08,182.0807092074,188.0,170.7380619133,471.6895108182,408.2640556349,90.3937866121,499.2795327685
2024-05-09,183.9041069192,189.5,171.1570265429,474.5040779373,410.0341877025,88.7291220244,503.0696955538
2024-05-10,182.6386888351,187.48,169.8702066091,475.2825752256,412.4407717494,89.8598941858,508.8045491922
2024-05-13,185.8614310636,186.57,170.4787028569,467.1083536987,411.4264264073,90.380789231,507.7429067367
2024-05-14,187.0088470274,187.07,171.5061637342,470.9409557333,414.2506820657,91.3375964445,509.8661916478
2024-05-15,189.2937014247,185.99,173.4513566574,480.6122874299,421.4803787688,94.6109369011,513.5075260515
2024-05-16,189.4134317861,183.63,174.9975356476,472.3182970895,419.3982808402,94.3399914938,517.1984699156
2024-05-17,189.4433643765,184.7,176.8529504359,471.0008401401,418.6212299386,92.4603702175,520.5322256639
2024-05-20,190.6107354005,183.54,178.0200661898,467.9367546593,423.7318339451,94.7609066838,513.190025504
2024-05-21,191.9177918461,183.15,179.0974038088,463.7348654495,427.4178446321,95.3667846059,519.4606613163
2024-05-22,190.4710499788,183.13,177.5612001669,466.878796806,428.8922489069,94.9308724375,517.2778450525
2024-05-23,186.4600828708,181.05,174.6284477596,464.882649913,425.3855576587,103.7780898172,512.7931498197
2024-05-24,189.5531172078,180.75,175.8953169968,477.2986835875,428.5336100292,106.4475519489,504.2007912541
2024-05-28,189.5630947379,182.15,177.5811508635,478.9954084466,428.693005086,113.8780547815,499.7458616976
2024-05-29,189.8624206415,182.02,176.9626792674,473.446120084,427.5473531157,114.8058678371,480.9339542608
2024-05-30,190.8601736534,179.32,173.132145511,466.1502031901,413.1021760992,110.4815884694,477.8879333836
