date,AAPL,AMZN,AVGO,BRK-B,FB,GOOG,JPM,LLY,MSFT,NVDA,PG,TSLA,UNH,V,XOM
2021-11-03,151.49,3384.0,542.37,288.72,331.62,146.79,170.53,266.26,334.0,26.5547,145.05,1213.86,457.33,208.1,63.93
2021-11-04,150.96,3477.0,548.62,287.69,335.85,148.683,168.29,271.0,336.44,29.7525,145.32,1229.91,456.76,208.78,64.41
2021-11-05,151.28,3518.99,558.92,287.88,341.13,149.241,168.05,265.0,336.06,29.7036,146.04,1222.09,455.81,216.67,65.02
2021-11-08,150.44,3488.98,558.95,288.8,338.62,149.3515,169.06,260.53,336.99,30.7538,144.95,1162.9399,462.62,220.49,65.72
2021-11-09,150.81,3576.23,557.8,286.35,335.37,149.2485,167.78,262.02,335.95,30.6071,145.39,1023.5,464.35,213.39,66.36
2021-11-10,147.92,3482.05,548.77,285.32,327.64,146.626,167.62,264.65,330.8,29.411,146.82,1067.95,459.9,215.56,64.19
2021-11-11,147.87,3472.5,555.4,284.65,327.74,146.748,167.61,262.63,332.43,30.3405,146.4,1063.51,457.39,210.42,64.31
2021-11-12,149.99,3525.1499,563.22,285.99,340.89,149.6455,166.86,259.65,336.72,30.3405,146.56,1033.42,458.99,212.09,63.82
2021-11-15,150.0,3545.6799,565.77,284.67,347.56,149.388,166.56,258.43,336.07,29.9761,147.4,1013.39,450.8,212.3,64.37
2021-11-16,151.0,3540.7,568.77,283.36,342.96,149.076,165.36,257.72,339.51,30.1538,147.19,1054.73,449.62,215.18,65.02
2021-11-17,153.49,3549.0,569.64,281.59,340.77,149.062,164.47,261.18,339.12,29.2134,147.1,1089.01,448.95,205.06,64.31
2021-11-18,157.87,3696.0601,574.81,280.63,338.69,150.709,163.05,261.33,341.27,31.6234,147.12,1096.38,449.47,203.33,63.61
2021-11-19,160.55,3676.5701,568.72,279.99,345.3,149.9525,160.92,260.7,343.11,32.9313,146.82,1137.0601,440.0,200.86,60.67
2021-11-22,161.02,3572.5701,553.28,284.97,341.01,147.0785,164.35,260.44,339.83,31.904,147.8,1156.87,437.54,195.58,61.51
2021-11-23,161.41,3580.04,555.12,288.56,337.25,146.757,168.28,261.96,337.68,31.6943,149.44,1109.03,447.13,198.49,63.13
2021-11-24,161.94,3580.4099,558.73,287.28,341.06,146.7175,166.96,262.0,337.91,32.6208,148.66,1116.0,450.16,203.25,63.48
2021-11-26,156.81,3504.5601,546.59,283.09,333.12,142.806,161.93,260.37,329.68,31.4517,147.47,1081.92,439.91,197.65,61.25
2021-11-29,160.24,3561.5701,564.34,282.12,338.03,146.114,161.23,254.83,336.63,33.3216,149.02,1136.99,452.0,196.29,61.59
2021-11-30,165.3,3507.0701,553.68,276.69,324.46,142.452,158.83,248.04,330.59,32.6228,144.58,1144.76,444.22,193.77,59.84
2021-12-01,164.77,3443.72,554.76,275.0,310.6,141.618,157.89,249.13,330.08,31.3877,146.4,1095.0,444.34,190.16,59.79
2021-12-02,163.76,3437.3601,552.45,279.09,310.39,143.7765,161.21,247.88,329.49,32.0776,147.26,1084.6,446.02,198.29,61.28
2021-12-03,161.84,3389.79,558.12,277.43,306.84,142.5205,158.29,245.58,323.01,30.6468,149.88,1014.97,449.32,196.32,60.89
2021-12-06,165.32,3427.3701,564.98,281.38,317.87,143.7965,160.16,246.33,326.19,29.9918,152.15,1009.01,460.11,202.68,61.58
2021-12-07,171.18,3523.29,590.4,284.97,322.81,148.0365,162.57,245.11,334.92,32.3782,151.75,1051.75,464.73,207.37,62.27
2021-12-08,175.08,3523.1599,588.56,283.72,330.56,148.7205,160.71,244.32,334.97,31.7781,152.43,1068.96,468.86,208.99,62.45
2021-12-09,174.56,3483.4199,583.42,284.52,329.82,148.106,160.46,242.9,333.1,30.4441,153.32,1003.8,473.32,211.39,62.61
2021-12-10,179.45,3444.24,631.68,288.23,329.75,148.675,159.82,244.14,342.54,30.1525,155.46,1017.03,478.23,213.4,63.01
2021-12-13,175.74,3391.3501,621.66,290.01,334.49,146.7045,157.92,248.53,339.4,28.1186,157.67,966.41,478.14,211.02,61.63
2021-12-14,174.33,3381.8301,614.91,295.03,333.74,144.9705,159.13,249.38,328.34,28.2943,158.25,958.51,479.46,209.98,61.54
2021-12-15,179.3,3466.3,639.86,294.58,341.66,147.3685,157.94,275.28,334.65,30.4131,158.86,975.99,494.38,212.31,61.27
2021-12-16,172.26,3377.4199,620.68,300.17,334.9,144.8385,160.41,279.04,324.9,28.3442,161.11,926.92,492.86,214.37,61.37
2021-12-17,171.14,3400.3501,634.96,293.66,333.79,142.803,156.76,267.42,323.8,27.7591,157.46,932.57,487.12,211.88,60.03
2021-12-20,169.75,3341.5801,645.03,289.61,325.45,142.4015,153.94,263.48,319.91,27.6772,157.86,899.94,483.73,208.74,59.16
2021-12-21,172.99,3408.3401,646.24,293.24,334.2,144.2205,156.09,264.88,327.29,29.0312,157.76,938.53,487.21,215.38,60.5
2021-12-22,175.64,3420.74,655.2,294.41,330.45,146.949,156.7,266.5,333.2,29.3557,159.32,1008.87,494.13,217.96,60.99
2021-12-23,176.28,3421.3701,664.8,294.49,335.24,147.1425,157.26,273.1,334.69,29.5954,160.1,1067.0,495.38,216.62,61.02
2021-12-27,180.33,3393.3899,674.28,296.67,346.18,148.064,158.16,278.41,342.45,30.8984,161.97,1093.9399,499.5,217.63,61.89
2021-12-28,179.29,3413.22,669.0,298.29,346.22,146.448,158.64,276.43,341.25,30.2763,162.84,1088.47,502.94,218.05,61.69
2021-12-29,179.38,3384.02,672.61,299.46,342.94,146.5045,158.56,278.42,341.95,29.9558,164.19,1086.1899,505.58,218.17,61.15
2021-12-30,178.2,3372.8899,665.08,299.98,344.36,146.0025,158.48,277.25,339.32,29.5414,162.77,1070.34,504.43,217.87,60.79
2021-12-31,177.57,3334.3401,665.41,299.0,336.35,144.6795,158.35,276.22,336.32,29.3667,163.58,1056.78,502.14,216.71,61.19
2022-01-03,182.01,3408.0901,663.32,300.79,338.54,145.0745,161.7,271.73,334.75,30.0756,162.9,1199.78,502.28,221.43,63.54
2022-01-04,179.7,3350.4399,670.92,308.53,336.53,144.4165,167.83,266.81,329.01,29.2459,163.47,1149.59,490.9,222.46,65.93
2022-01-05,174.92,3287.1399,643.0,309.92,324.17,137.6535,163.78,260.65,316.38,27.5624,164.21,1088.12,489.69,220.0,66.75
2022-01-06,172.0,3265.0801,637.03,313.22,332.46,137.551,165.52,259.33,313.88,28.1356,162.83,1064.7,469.65,219.75,68.32
2022-01-07,172.17,3251.0801,619.15,319.78,331.79,137.0045,167.16,259.5,314.04,27.206,162.74,1026.96,458.6,216.96,68.88
2022-01-10,172.19,3229.72,621.16,318.93,328.07,138.574,167.32,260.11,314.27,27.3587,160.52,1058.12,465.0,211.97,68.47
2022-01-11,175.08,3307.24,622.05,319.8,334.37,140.0175,167.49,262.32,314.98,27.7751,158.66,1064.4,469.0,214.38,71.35
2022-01-12,175.53,3304.1399,622.0,320.39,333.26,141.648,168.44,255.92,318.27,27.9568,159.01,1106.22,473.72,215.71,71.14
2022-01-13,172.19,3224.28,597.19,321.26,326.48,139.131,168.23,249.67,304.8,26.535,158.29,1031.5601,467.43,215.0,70.63
2022-01-14,173.07,3242.76,596.37,324.13,331.9,139.7865,157.89,244.12,310.2,26.9014,159.81,1049.61,468.69,214.67,71.87
2022-01-18,169.8,3178.3501,577.79,320.29,318.15,136.2905,151.27,247.07,302.65,25.864,156.73,1030.51,460.99,215.71,73.08
2022-01-19,166.23,3125.98,563.97,314.75,319.59,135.652,148.93,245.05,303.33,25.0292,162.0,995.65,462.52,214.68,73.11
2022-01-20,164.51,3033.3501,547.72,311.01,316.56,133.5065,147.66,243.13,301.6,24.1136,162.0,996.27,463.0,214.35,73.27
2022-01-21,162.41,2852.8601,533.23,305.22,303.17,130.092,145.08,243.06,296.03,23.3388,162.62,943.9,461.17,205.93,72.17
2022-01-24,161.62,2890.8799,541.58,303.73,308.71,130.372,144.95,240.42,296.37,23.3368,161.3,930.0,462.27,201.85,72.79
2022-01-25,159.78,2799.72,534.14,307.19,300.15,126.7355,146.53,239.46,288.49,22.2904,159.54,918.4,456.84,202.0,74.93
2022-01-26,159.69,2777.45,557.12,309.26,294.63,129.24,147.92,237.86,296.71,22.7377,158.15,937.41,458.43,205.87,74.17
2022-01-27,159.22,2792.75,542.31,307.67,294.64,129.121,145.31,236.72,299.84,21.9109,159.13,829.1,461.6,206.15,75.12
2022-01-28,170.33,2879.5601,560.1,312.9,301.71,133.2895,146.61,245.1,308.26,22.8056,160.5,846.35,466.06,228.0,75.28
2022-01-31,174.78,2991.47,585.88,313.02,313.26,135.6985,148.6,245.39,310.98,24.4491,160.45,936.72,472.57,226.17,75.96
2022-02-01,174.61,3023.8701,592.72,313.96,319.0,137.8785,151.15,248.28,308.76,24.6009,159.74,931.25,468.41,232.36,80.83
2022-02-02,175.84,3012.25,603.43,319.6,323.0,148.0365,149.94,250.83,313.46,25.204,162.6,905.66,479.78,235.42,80.62
2022-02-03,172.9,2776.9099,580.85,315.23,237.76,142.6505,148.7,244.81,301.25,23.9119,164.14,891.14,488.77,231.54,79.68
2022-02-04,172.39,3152.79,590.16,314.99,237.09,143.016,152.56,242.27,305.94,24.2824,161.53,923.32,483.17,228.39,81.41
2022-02-07,171.66,3158.71,587.63,316.51,224.91,138.938,153.07,243.55,300.95,24.6908,160.32,907.34,483.7,227.16,82.39
2022-02-08,174.83,3228.27,600.22,321.44,220.18,139.213,155.95,239.91,304.56,25.0702,159.96,922.0,493.41,227.94,80.26
2022-02-09,176.28,3223.79,611.34,322.38,232.0,141.453,156.6,243.27,311.21,26.6648,159.6,932.0,498.1,230.87,79.0
2022-02-10,172.12,3180.0701,591.36,319.85,228.07,138.6025,155.95,239.64,302.38,25.7851,157.17,904.55,486.72,225.59,78.24
2022-02-11,168.64,3065.8701,573.42,319.14,219.55,134.13,153.92,235.74,295.04,23.9129,156.29,860.0,478.13,224.69,80.21
2022-02-14,168.88,3103.3401,578.58,314.28,217.7,135.3,152.49,234.69,295.0,24.2304,156.74,875.76,474.4,225.34,78.98
2022-02-15,172.79,3130.21,602.77,316.2,221.0,136.4255,154.72,243.84,300.47,26.4551,156.82,922.43,478.23,227.82,77.99
2022-02-16,172.55,3162.01,597.21,315.65,216.54,137.4875,155.0,245.58,299.5,26.4711,158.01,923.39,480.05,228.82,78.35
2022-02-17,168.88,3093.05,579.0,313.55,207.71,132.3085,151.43,240.97,290.73,24.4701,159.82,876.35,470.34,224.61,78.23
2022-02-18,167.3,3052.03,579.99,314.8,206.16,130.4675,152.14,240.31,287.93,23.6064,159.9,856.98,467.81,222.69,77.36
2022-02-22,164.32,3003.95,577.46,314.16,202.08,129.4025,151.87,239.13,287.72,23.3548,157.93,821.53,462.51,221.32,76.46
2022-02-23,160.07,2896.54,565.19,309.99,198.45,127.585,148.69,238.31,280.27,22.3533,155.96,764.04,459.62,215.95,76.77
2022-02-24,162.74,3027.1599,580.0,308.28,207.6,132.6735,144.55,243.08,294.59,23.7122,151.76,800.77,455.89,217.3,75.8
2022-02-25,164.85,3075.77,588.01,319.24,210.48,134.5195,147.97,250.85,297.31,24.1206,158.24,809.87,475.75,219.27,77.84
2022-02-28,165.12,3071.26,587.44,321.45,211.03,134.891,141.8,249.95,298.79,24.3483,155.89,870.43,475.87,216.12,78.42
2022-03-01,163.2,3022.8401,570.12,316.84,203.49,134.168,136.45,249.5,294.95,23.4416,153.31,864.37,476.25,208.97,79.17
2022-03-02,166.56,3041.05,585.78,323.64,208.11,134.7515,139.28,254.17,300.19,24.1876,153.79,879.89,485.38,208.48,80.53
2022-03-03,166.23,2957.97,578.6,327.74,202.97,134.308,138.29,258.64,295.92,23.6823,154.36,839.29,486.59,207.23,81.04
2022-03-04,163.17,2912.8201,595.99,325.34,200.06,132.122,134.4,262.87,289.86,22.9054,155.14,838.29,498.65,200.29,84.09
2022-03-07,159.3,2749.0601,570.7,322.72,187.47,126.4645,129.21,261.64,278.91,21.3235,152.84,804.58,486.87,190.7,87.12
2022-03-08,157.44,2720.29,575.95,318.52,190.29,127.2785,128.3,259.93,275.85,21.4853,146.79,824.4,473.46,191.71,87.78
2022-03-09,162.95,2785.5801,597.02,325.4,198.5,133.866,133.44,262.79,288.5,22.9833,148.77,858.97,485.57,199.76,82.79
2022-03-10,158.52,2936.3501,587.73,325.3,195.21,132.682,131.86,266.02,285.59,22.6277,144.94,838.3,491.44,197.97,85.36
2022-03-11,154.73,2910.49,577.85,326.6,187.61,130.4755,128.89,266.3,280.07,22.0705,143.22,795.35,482.87,196.71,84.92
2022-03-14,150.62,2837.0601,567.8,329.98,186.63,126.741,130.17,269.0,276.44,21.3015,145.05,766.37,487.92,200.33,81.88
2022-03-15,155.09,2947.3301,592.76,332.55,192.03,129.6605,132.48,275.46,287.15,22.9423,150.27,801.89,497.91,206.14,77.22
2022-03-16,159.59,3062.0801,607.12,336.11,203.63,133.6905,138.4,276.44,294.39,24.4633,149.76,840.23,498.26,211.87,76.93
2022-03-17,160.62,3144.78,602.67,344.97,207.84,134.6005,140.15,285.51,295.22,24.7329,150.23,871.6,507.02,213.45,78.98
2022-03-18,163.98,3225.01,606.31,342.41,216.49,136.8015,140.1,287.64,300.43,26.4177,150.15,905.39,506.12,219.11,78.67
2022-03-21,165.38,3229.8301,601.29,349.66,211.49,136.4785,139.65,289.64,299.16,26.6983,150.72,921.16,507.66,217.04,82.2
2022-03-22,168.82,3297.78,611.34,349.93,216.65,140.2775,142.62,285.02,304.06,26.4886,151.88,993.98,505.32,218.47,81.84
2022-03-23,170.21,3268.1599,599.38,348.16,213.46,138.5035,139.78,284.19,299.49,25.5998,150.82,999.11,503.23,214.68,83.13
2022-03-24,174.07,3272.99,626.43,352.37,219.57,141.312,140.69,287.69,304.1,28.1124,151.08,1013.92,513.46,217.31,83.38
2022-03-25,174.72,3295.47,628.87,358.76,221.82,141.5215,141.92,289.02,303.68,27.655,152.83,1010.64,513.03,218.43,85.2
2022-03-28,175.6,3379.8101,632.88,359.57,223.59,141.95,140.87,291.66,310.7,28.1813,153.88,1091.84,513.2,220.77,82.81
2022-03-29,178.96,3386.3,641.47,355.12,229.86,143.25,141.18,288.39,315.41,28.6177,155.46,1099.5699,510.73,228.12,82.37
2022-03-30,177.77,3326.02,631.09,357.61,227.85,142.6445,140.54,289.89,313.86,27.653,154.39,1093.99,520.82,223.95,83.78
2022-03-31,174.61,3259.95,629.68,352.91,222.36,139.6495,136.32,286.37,308.31,27.2495,152.8,1077.6,509.97,221.77,82.59
2022-04-01,174.31,3271.2,626.98,351.88,224.85,140.7,135.31,292.67,309.42,26.6763,155.09,1084.59,512.59,226.36,83.12
2022-04-04,178.44,3366.9299,634.85,345.43,233.89,143.6425,134.91,291.42,314.97,27.3234,154.08,1145.45,510.02,227.74,83.16
2022-04-05,175.06,3281.1001,614.12,344.8,231.84,141.063,133.34,292.49,310.88,25.8964,154.62,1091.26,517.76,226.09,82.73
2022-04-06,171.83,3175.1201,602.0,344.71,223.3,137.176,131.49,305.84,299.5,24.3744,156.83,1045.76,531.75,219.01,83.65
2022-04-07,172.14,3155.6899,603.05,346.51,222.95,136.465,131.09,308.43,301.37,24.1757,158.86,1057.26,536.95,216.15,85.05
2022-04-08,170.09,3089.21,587.0,353.1,222.33,134.0105,133.49,311.69,296.97,23.0881,160.1,1025.49,545.96,216.98,86.84
2022-04-11,165.75,3022.4399,580.61,352.02,216.46,129.7965,133.0,308.96,285.26,21.8877,159.49,975.93,537.44,214.75,83.85
2022-04-12,167.66,3015.75,585.07,349.74,214.14,128.3745,131.54,308.08,282.06,21.4753,159.01,986.95,533.71,211.4,85.6
2022-04-13,170.4,3110.8201,592.54,346.22,214.99,130.286,127.3,302.67,287.62,22.1733,159.46,1022.37,537.0,213.27,86.81
2022-04-14,165.29,3034.1299,573.85,344.33,210.18,127.253,126.12,301.86,279.83,21.2296,158.57,985.0,534.82,212.79,87.83
2022-04-18,165.07,3055.7,586.5,346.65,210.77,127.961,128.46,298.82,280.52,21.7539,157.06,1004.29,534.08,213.17,88.55
2022-04-19,167.4,3162.3101,597.62,348.5,217.31,130.531,131.12,297.01,285.3,22.1683,159.41,1028.15,537.7,215.7,87.76
2022-04-20,167.23,3079.96,597.72,348.82,200.42,128.2455,131.58,292.92,286.36,21.4533,163.65,977.2,546.01,217.79,87.96
2022-04-21,166.42,2965.9199,592.73,343.6,188.07,124.9375,130.56,289.61,280.81,20.156,162.61,1008.78,537.44,216.45,87.03
2022-04-22,161.79,2887.0,586.95,335.56,184.11,119.614,126.81,278.73,274.03,19.4889,161.25,1005.05,520.94,208.17,85.13
2022-04-25,162.88,2921.48,587.88,336.95,186.99,123.25,126.77,285.2,280.72,19.8754,162.55,998.02,524.27,209.95,82.26
2022-04-26,156.8,2787.8201,560.07,330.65,180.95,119.506,123.02,282.83,270.22,18.7629,159.79,876.42,513.78,201.1,82.29
2022-04-27,156.57,2763.3401,559.54,329.58,174.95,115.0205,121.42,285.09,283.22,18.3904,159.36,881.51,513.81,214.11,84.64
2022-04-28,163.64,2891.9299,578.94,331.27,205.73,119.4115,123.34,297.27,289.63,19.7556,163.41,877.51,524.42,220.66,87.2
2022-04-29,157.65,2485.6299,554.39,322.83,200.47,114.9665,119.36,292.13,277.52,18.5222,160.55,870.76,508.55,213.13,85.25
2022-05-02,157.96,2490.0,576.35,318.19,211.13,117.157,120.45,289.56,284.47,19.5069,158.38,902.94,501.15,211.53,86.41
2022-05-03,159.48,2485.0701,581.17,318.99,212.03,118.1295,123.03,288.07,281.78,19.5758,156.21,909.25,499.62,208.56,88.19
2022-05-04,166.02,2518.5701,603.66,326.8,223.41,122.575,127.1,294.9,289.98,20.3068,157.36,952.62,507.62,214.52,91.7
2022-05-05,156.77,2328.1399,579.99,318.68,208.28,116.7465,123.92,292.37,277.35,18.8188,154.46,873.28,494.72,205.24,90.31
2022-05-06,157.28,2295.45,580.1,318.88,203.77,115.66,123.72,296.9,274.73,18.65,156.0,865.65,499.62,202.82,91.69
2022-05-09,152.06,2175.78,562.92,312.96,196.21,113.084,121.86,289.23,264.58,16.9274,155.61,787.11,486.42,193.0,84.46
2022-05-10,154.51,2177.1799,581.39,312.53,197.65,114.5845,118.89,285.7,269.5,17.5715,154.79,800.04,488.01,193.58,85.02
2022-05-11,146.5,2107.4399,567.11,311.54,188.74,113.961,118.14,286.69,260.55,16.6078,152.61,734.0,486.15,196.72,86.79
2022-05-12,142.56,2138.6101,571.57,308.06,191.24,113.161,118.04,291.8,255.35,16.1534,151.99,728.0,478.8,193.97,86.3
2022-05-13,147.11,2261.1001,588.24,310.36,198.62,116.5155,119.09,291.63,261.12,17.6823,153.62,769.59,485.4,199.23,88.86
2022-05-16,145.54,2216.21,582.67,309.29,200.04,114.7925,118.26,299.38,261.5,17.2409,155.12,724.37,489.22,197.81,90.95
2022-05-17,149.24,2307.3701,608.15,314.6,202.62,116.7015,122.18,301.4,266.82,18.1527,154.68,761.61,492.53,204.0,92.11
2022-05-18,140.82,2142.25,570.57,306.64,192.24,112.401,120.09,295.19,254.08,16.9154,145.04,709.81,471.38,199.99,90.65
2022-05-19,137.35,2146.3799,546.21,304.15,191.29,110.7455,118.31,286.27,253.14,17.1011,141.7,709.42,478.55,197.37,91.14
2022-05-20,137.59,2151.8201,543.19,304.05,193.54,109.313,117.34,298.85,252.56,16.6717,141.79,663.9,485.73,199.03,91.86
2022-05-23,143.11,2151.1399,526.36,310.2,196.23,111.6665,124.6,302.6,260.65,16.8754,145.05,674.9,492.08,207.56,93.89
2022-05-24,140.36,2082.0,524.2,309.17,181.28,105.926,126.36,305.96,259.62,16.1324,147.63,628.16,497.56,202.63,94.4
2022-05-25,140.52,2135.5,531.63,308.64,183.83,105.8395,127.24,307.01,262.52,16.9523,145.21,658.8,498.09,203.84,96.3
2022-05-26,143.78,2221.55,550.66,312.5,191.63,108.296,129.44,313.46,265.9,17.8272,146.48,707.73,502.23,208.55,96.64
2022-05-27,149.64,2302.9299,583.28,319.11,195.13,112.799,131.27,323.48,273.24,18.7859,148.72,759.63,507.11,212.88,97.59
2022-05-31,148.84,2404.1899,580.13,315.98,193.64,114.039,132.23,313.44,271.87,18.6471,147.88,758.26,496.78,212.17,96.0
2022-06-01,148.71,2433.6799,573.62,312.21,188.64,114.137,129.91,311.08,272.42,18.2955,145.64,740.37,492.55,209.93,97.84
2022-06-02,151.21,2510.22,576.74,314.95,198.86,117.746,132.0,302.43,274.58,19.5658,147.21,775.0,492.26,215.05,97.67
2022-06-03,145.38,2447.0,563.32,310.94,190.78,114.564,130.16,301.65,270.02,18.695,145.89,703.55,485.61,212.65,99.09
2022-06-06,146.14,124.79,561.23,312.15,194.25,117.0105,129.73,303.36,268.75,18.7609,145.32,714.84,490.18,212.94,98.84
2022-06-07,148.71,123.0,572.99,313.65,195.65,117.2295,130.07,312.1,272.5,18.9007,146.94,716.66,497.1,214.5,103.37
2022-06-08,147.96,121.18,565.36,308.74,196.64,117.238,128.0,313.49,270.41,18.627,145.11,725.6,493.53,213.5,104.59
2022-06-09,142.64,116.15,556.22,300.8,184.0,114.918,125.31,303.25,264.79,18.0277,142.49,719.12,489.43,206.11,102.33
2022-06-10,137.13,109.65,541.27,291.71,175.57,111.4275,119.55,297.01,252.99,16.9549,141.95,696.69,484.63,199.51,100.46
2022-06-13,131.88,103.67,517.62,281.56,164.26,106.8765,115.99,291.28,242.26,15.6294,138.15,647.21,469.7,192.26,95.85
2022-06-14,132.76,102.31,520.17,277.64,163.73,107.194,114.06,290.79,244.49,15.8182,133.84,662.67,461.75,193.52,96.1
2022-06-15,135.43,107.67,526.71,278.93,169.35,110.3905,115.41,292.99,251.76,16.5084,132.51,699.0,464.33,196.16,94.89
2022-06-16,130.06,103.66,497.18,268.56,160.87,106.636,113.43,288.07,244.97,15.5834,133.32,639.3,456.09,189.05,91.39
2022-06-17,131.56,106.22,498.65,268.08,163.74,107.8655,113.03,290.9,247.65,15.8621,132.36,650.28,452.06,190.01,86.12
2022-06-21,135.87,108.68,503.77,271.77,157.05,112.015,115.83,297.34,253.74,16.5474,136.37,711.11,480.32,194.39,91.48
2022-06-22,135.35,108.95,496.1,269.79,155.85,112.034,115.18,306.69,253.13,16.3416,138.5,708.26,489.68,193.82,87.86
2022-06-23,138.27,112.44,496.58,267.52,158.75,112.6845,113.92,312.72,258.86,16.2067,142.3,705.21,499.81,196.64,85.21
2022-06-24,141.66,116.46,509.09,278.28,170.16,118.538,117.32,325.62,267.7,17.1067,144.35,737.12,495.64,205.51,86.9
2022-06-27,141.66,113.22,505.71,278.4,169.49,116.6225,116.38,327.27,264.89,16.85,143.25,734.76,505.66,203.56,89.03
2022-06-28,137.44,107.4,498.45,273.86,,112.5715,115.82,317.62,256.48,15.964,140.92,697.99,508.44,198.12,91.5
2022-06-29,139.23,108.92,490.41,273.49,,112.2565,115.3,323.0,260.26,15.5245,142.2,685.47,515.71,199.5,88.12
2022-06-30,136.72,106.21,485.81,273.02,,109.3725,112.61,324.23,256.83,15.1419,143.79,673.42,513.63,196.89,85.64
2022-07-01,138.93,109.56,477.84,277.5,,109.081,114.05,324.71,259.58,14.5067,146.11,681.79,517.4,199.18,87.55
2022-07-05,141.56,113.5,476.3,275.69,,113.887,112.62,327.18,262.85,14.9472,144.7,699.2,505.24,200.54,84.81
2022-07-06,142.92,114.33,482.61,275.65,,115.2135,111.89,330.15,266.21,15.113,146.05,695.2,515.29,201.12,83.28
2022-07-07,146.35,116.33,498.54,279.28,,119.306,114.72,327.95,268.4,15.8402,146.0,733.63,514.38,202.8,85.94
2022-07-08,147.04,115.54,498.69,280.83,,120.1685,114.36,330.47,267.66,15.8202,145.02,752.29,518.63,203.57,86.08
2022-07-11,144.87,111.75,482.86,278.51,,116.5225,112.86,331.07,264.51,15.135,146.04,703.03,516.95,205.06,85.64
2022-07-12,145.86,109.22,481.37,277.28,,114.8495,112.97,323.59,253.67,15.065,144.75,699.21,514.42,204.82,84.5
2022-07-13,145.49,110.4,481.73,277.47,,112.187,111.91,322.46,252.72,15.1469,145.7,711.12,501.24,204.15,84.84
2022-07-14,148.47,110.63,484.64,274.41,,111.44,108.0,326.89,254.08,15.3547,145.27,714.94,502.43,205.91,83.14
2022-07-15,150.17,113.55,494.46,278.48,,112.767,112.95,331.6,256.72,15.7443,145.07,720.2,529.75,210.04,84.54
2022-07-18,147.07,113.76,491.06,276.26,,109.91,111.79,321.77,254.25,16.0829,143.31,721.64,519.37,207.21,86.1
2022-07-19,151.0,118.21,509.0,283.55,,114.62,114.56,326.2,259.53,16.9729,144.04,736.59,533.45,213.66,88.27
2022-07-20,153.04,122.77,511.77,286.04,,114.7,114.54,322.03,262.27,17.787,141.55,742.5,519.47,213.37,89.24
2022-07-21,155.35,124.63,517.68,286.85,,115.04,115.32,326.92,264.84,18.0297,140.77,815.12,522.46,216.19,87.75
2022-07-22,154.09,122.42,512.52,285.93,,108.36,114.76,328.75,260.36,17.2995,143.02,816.73,521.41,213.7,87.08
2022-07-25,152.95,121.14,513.11,287.99,,108.21,115.22,331.55,258.83,17.0048,143.99,805.3,529.47,214.27,89.98
2022-07-26,151.6,114.81,511.09,285.31,,105.44,113.42,331.56,251.9,16.5144,144.27,776.58,531.59,212.49,89.63
2022-07-27,156.79,120.97,527.79,290.3,,113.6,115.24,328.94,268.74,17.77,145.64,824.46,534.61,210.47,91.57
2022-07-28,157.35,122.28,533.61,293.9,,114.59,114.81,330.8,276.41,17.9638,148.06,842.7,541.49,211.35,92.64
2022-07-29,162.51,134.95,535.48,300.6,,116.64,115.36,329.69,280.74,18.1426,138.91,891.45,542.34,212.11,96.93
2022-08-01,161.51,135.39,536.37,295.86,,115.48,114.21,324.15,278.01,18.4203,142.9,891.83,535.38,211.36,94.48
2022-08-02,160.01,134.16,531.21,292.17,,115.9,112.43,320.2,274.82,18.5052,141.95,901.76,535.46,206.26,94.07
2022-08-03,166.13,139.52,546.74,294.96,,118.78,113.61,313.83,282.47,18.8717,144.88,922.19,540.65,208.48,91.02
2022-08-04,165.58,142.57,552.8,292.91,,118.87,112.36,305.79,283.65,19.1934,144.65,925.9,533.75,213.47,87.19
2022-08-05,165.35,140.8,551.44,292.07,,118.22,115.76,301.32,282.91,18.9676,144.72,864.51,535.06,215.87,88.45
2022-08-08,164.87,139.41,545.53,292.34,,118.14,114.35,302.5,280.32,17.773,145.27,871.27,536.6,213.32,88.95
2022-08-09,164.92,137.83,532.8,292.77,,117.5,115.38,303.02,282.3,17.0668,144.93,850.0,537.26,210.26,90.59
2022-08-10,169.24,142.69,550.41,295.11,,120.65,118.39,304.61,289.16,18.0766,146.3,883.07,537.72,211.725,90.57
2022-08-11,168.49,140.64,545.43,296.47,,119.82,120.14,300.19,287.02,17.9218,145.26,859.89,532.86,211.08,93.19
2022-08-12,172.1,143.55,558.23,301.55,,122.65,122.13,308.08,291.91,18.688,146.67,900.09,543.7,211.33,94.0
2022-08-15,173.19,143.18,558.96,302.82,,122.88,122.46,313.94,293.47,19.0106,148.56,927.96,544.64,216.42,92.32
2022-08-16,173.03,144.78,551.65,306.65,,122.51,123.63,310.31,291.47,18.8578,149.93,919.69,546.12,217.14,91.46
2022-08-17,174.55,142.1,538.59,304.26,,120.32,122.59,316.82,291.32,18.3144,149.24,911.99,545.0,214.52,92.2
2022-08-18,174.15,142.3,558.45,304.27,,120.86,121.64,316.72,290.17,18.7519,149.77,908.61,545.22,215.25,94.38
2022-08-19,171.52,138.23,548.43,297.28,,118.12,118.63,322.77,286.15,17.8289,149.73,890.0,548.32,212.82,94.08
2022-08-22,167.57,133.22,528.75,288.69,,115.07,116.67,323.1,277.75,17.0148,149.33,869.74,544.57,208.61,94.01
